"","text","data.label"
"1463","karena mikir hrs ngasih makan karyawan tp masuk aja acakadut bener buat kaget sama corona tapi manusia memang makhluk tuhan yg sempurna berik akal maka tahun telah udah bisa adaptasi dan nemuin cara biar survive bahkan lebih banyak masuk lg hamdalah","Negatif"
"1464","pulang‚ udah capek ya corona finger ikon ku malah dipatahin bikin emosi emg bocil ","Negatif"
"1465","mau psbb vaksin gelang corona di sebar juga gak bakal ilang dari covid kimiafarmacare mantab ","Negatif"
"1466","indonesia rakyat percaya corona percaya babi ngefet ","Negatif"
"1467","sumpah manusia rem ya duit duit terus yg dipikirin manusia nomor dua liat deh banyak banget kasus seleweng sama oknum yang ga tanggung jawab pdhl harus kita saling bantu buat merang ni corona tapi duit duit aja lu makan tu borok badan lu semua","Negatif"
"1468","emang yg bnr begitutrs emang klo dpt dispensasi sudah di jamin kebal corona ","Negatif"
"1469","ini yg benarmemang semua santri sudah di jamin kebal corona ","Negatif"
"1470","corona udah gada harga diri ","Negatif"
"1471","kasus alat tes salah satu lab kimia farma ini makin bumbu masyarakat yg yakin bahwa corona tidak ada ada hanya untuk bisnis","Negatif"
"1472","kalau cuma meres duit masih mending salah juga sih tapi kan ga ambil nyawa orang cuma duit ini kan nyelakain orang kalau tes pake swab bekas resiko nularin corona ke orang sehat lah kalau si orang itu sehat kalau ada komorbid kena trus mati kan kan kan","Negatif"
"1473","wohya pantesan aja corona lama kelar ini toh salah satu sebab wah kacau nih kawalcovid ","Negatif"
"1474","pesimis corona kelar di indon","Negatif"
"1475","insentif corona ha fatamorgana dari tahun lalu hahahahahjancookkkhahahaha","Negatif"
"1476","mall di jakarta mah udh ga ada atur sama aja kyk belum corona beda pake masker doang restoran juga ga berani bikin capacity yg penting cuan ","Negatif"
"1477","tolong ya kalo emang mau isolasi mandiri tuh bilang gk semua hotel nerima jg m bilang gosah diem kyk gni ribet semua jadi ","Negatif"
"1478","cape gw corona mulu sampe juga kan varian baru dr ind akhir wkwkkw capee pol","Negatif"
"1479","kasi bener nasib para juang skripsi tahun corona udah hampir angkat ga abis abis corona wkwk mau teliti juga susah ","Negatif"
"1480","en maki meri karena beneran ya anjing ini corona dampak xxxxxxxx sama bgst lah","Negatif"
"1481","percaya babi ngepet tydaq percaya akan corona tebak negara","Negatif"
"1482","dah capek sama corona kapan kelar siiiii","Negatif"
"1483","bisa ngga sih corona hilang aja","Negatif"
"1484","corona di indonesia gabakal selesai karena udah dijadiin ladang bisnis send tweet ","Negatif"
"1485","bagaimana kita mau bebas corona klo gin ","Negatif"
"1486","demi apa speechless bgt kalau ada oknum curang yg bahaya sehat masyarakat di pandemi skrg ini dulu dana baksos corona di korupsi buat surat t swab palsu trs ada mafia karantina skrg daur ulang alat swab sehat dasar manusia biadab","Negatif"
"1487","babi ngepet ketangkep terus bunuh itu yg korupsi dana bansos corona dari kemarin gimana kabar","Negatif"
"1488","corona kapan kelar si aku stress en libur mau egois asal pergi masih mikir ","Negatif"
"1489","gokil bos corona cuma becandaan doang emang sini ","Negatif"
"1490","cc jokowi gmn pandemi mau hilang kl manusia nya begini pecat budikaryas anda kan sdh pernah ngerasain sakit corona jgn lah anda nyuruh yg lain ikiut rasain sakit yg pernah anda idap ","Negatif"
"1491","trust issue masyarakat hadap corona saja sudah tinggi eh tambah oknumoknum begini usaha negara lagi wupps ","Negatif"
"1492","pantesan corona kloterkloteran ","Negatif"
"1493","mereka gak datang ke acara nikah gua alas corona oke fine tapi setelah itu mereka hadir di acara orang lain waw penting orang lain daripada ponakan sendiri ","Negatif"
"1494","corona corona tai anjeng ","Negatif"
"1495","babi ngepet percaya ramal zodiak percaya sama corona pada gak percaya yaa allaah bi pusing tinggal di negara rusia","Negatif"
"1496","sudah sampe mana kinerja jokowi masih putar bongkar pasang mentri masih putar radikal radikul masih putar prokes corona yg gada abis nya masih putar pinjamanyg kita ga tau untuk apa dan cara bayar nya gimana saveulama","Negatif"
"1497","lebih jahat timbang corona sendiri ","Negatif"
"1498","dulu waktu cok bercandain corona di bantai satu indonesia sekarang semua orang yang bercandain corona ","Negatif"
"1499","wah gila udh gda yg bisa di percaya lagi scroll lihat komen nya banyak yg singkap bukti erik gda org yg bener jujur udh tau pandemi makin jadi inu malah main dan di laksana udh lama pantes makin kembang ni corona kesel ","Negatif"
"1500","mahasiswa smt angkat corona isi cuman ngeluh mo gila","Negatif"
"1501","sarprasnya udah canggih bgt cus tgl jln corona yang msh betah bener kmprrrt ","Negatif"
"1502","babi ngepet alih isu corona ","Negatif"
"1503","cuan nomor yg lain nya bodo amat bodoh gimana ga makin lumpuh karna corona ini negara kalo laku orang nya begini ","Negatif"
"1504","kerjasama dan satu jadi modal utama dalam merang gelombang dan varian baru virus corona vaksin datanglagi ","Positif"
"1505","pola idup ga jaga kalo udah sakit yang disalahin corona tanda manusia ","Negatif"
"1506","tahun lalu dicengin garagara depok kasus no corona di indonesia sekarang dicengin garagara babi ngepet ada aje emang ulah tiap taun sabar bgt gua jadi warga depok","Negatif"
"1507","jujur lama capek gitu kita yg rumah mau jalan aj nah sementara pihak wenang malah gajelas kaya gin sbnrnya pada mau pandemi beres ga si kalo ganiat mending gausah kalian aja capek kira corona bisa ilang dgn tiba apa ","Negatif"
"1508","di otak gua kadang masih ada ragu corona ini ada atau nga ","Negatif"
"1509","jangan sampe gara corona india gw kelas online dah cukup kelas nih otak gak sanggup kalo cuman kerjain tugas butuh praktek juga masa gw kerjain kimia modal video salin link di yt sampe lulus ","Negatif"
"1510","corona udahan dongg sbagian masyarakat indo udah mulai gila masa buat drama babi ngepet sgala ","Negatif"
"1511","baru di bully corona karna w org depok lagi‚ di bully babi ngepet","Negatif"
"1512","corona bjingsottt mutasi mutasi babi kau kapan masuk anjimm astaga naga lama lama beneran bisa bunuh diri karna stress gue","Negatif"
"1513","corona aja w ga percaya apalagi varian baru haha","Negatif"
"1514","emg nih org kagak mau corona selesai kayak","Negatif"
"1515","corona gada habis habis","Negatif"
"1516","bisa bisa baru sembuh dari corona trus bilang yok jalan jalan yok apakah otak anda ikut hilang sama hilang corona dari tubuh anda wahai anak muda","Negatif"
"1517","sm babi ngepet percaya sm corona gapercaya hahaha indah indonesia","Negatif"
"1518","corona v tunggu kita semua alias nyari mati kumpulkumpul anjeenngggg arrrggghhhhh","Negatif"
"1519","sumpah ini yg lagu di lampu merah ga masuk akal trs sma di depok pernah bikin gerak senam tdk takut corona tau dicancel jg aneh ","Negatif"
"1520","masyarakat depok lebih percaya babi daripada corona wkwk","Negatif"
"1521","smadav kaspersky mcafee avast dll plis lah bikin anti virus buat corona hidup gua hampir blue screen","Negatif"
"1522","manusia pada formalitas aja ngapain si corona goblok","Negatif"
"1523","getar getir buat corona mana kita pula bagi ehs nya ","Negatif"
"1524","warga yang penting baju baru urus corona nanti dulu ","Negatif"
"1525","indonesia sedang landa virusselain landa virus corona yang cepat menularada lagi virus lain yang cepat tular yaitu virus di ghosting","Negatif"
"1526","daerah ku zona merah tp masih rame dan yg jelas ga pake maskerkaya mikir ga sih corona tuh beneran ada tp mreka santai aja ","Negatif"
"1527","oknum yang nyuci lagi alat swab bekas dan ngetest orang lain pake alat tsb baik hukum dengan cara disuntikin virus corona banyak orang yg dia sebab jangkit virus tsb bagus kalo dia mati","Negatif"
"1528","wkwkwkwkwkw sama babi ngepet percaya tapi kalo bilang corona ga percaya gimana sie nitizen indo ","Negatif"
"1529","bikin corona gak kelar ","Negatif"
"1530","tiap buka youtube pasti ada aja berita varian corona dari india sudah sampai indonesia paansi varian lagi gimana ga masuk tu flu ke indo mudik kaga boleh tapi turis india boleh ke indo","Negatif"
"1531","warga depok babi aja percaya corona ga percaya heran","Negatif"
"1532","depok ada babi depok ada begal corona awal di depok et gmna yak pindah aja dah mlz jd org depok","Negatif"
"1533","capek punya abang pemikiran nya kolot banget udh tau pandemi corona mana‚ malah mau ke jogja hari‚ sampe lebaran nggak di rumah gaada otak lo benci gue sama lo sumpah","Negatif"
"1534","gw sebenernya bisa ini itu cuma gara gara corona ilang smua skill gw","Negatif"
"1535","bilang mah nganggep corona ngga ada tapi kalo ada yang kena corona aja dia langsung ngejauhin karna takut kena","Negatif"
"1536","corona kpn ilang anjir gw capek gw masih ada beasiswa yg pgn gw kejar juga njir","Negatif"
"1537","corona dadak ganas kalo mau mudik ","Negatif"
"1538","gapaham lagi udah tau habis positif corona malah ikut ponrom haduh","Negatif"
"1539","kasihan sekal moga cpt sembuh shg bisa ajar lagi spt biasa lumpuh usai vaksinasi corona guru sus saya ingin sembuh ingat terus sejarah biadab hadap awal ulama syuhadafpi ","Positif"
"1540","corona serang otak juga seperti ","Negatif"
"1541","corona bangsat gara lu gua x lebaran kagak ketemu emak gua anjing sial emang asu","Negatif"
"1542","fak corona fak ldr ","Negatif"
"1543","corona kaga kelarkelar mak gua gabisa pulang niee","Negatif"
"1544","gara corona taun ini gabisa lebaran bareng keluarga lagi","Negatif"
"1545","efek corona makin banyak orng orang pola pikir ga waras lagi ","Negatif"
"1546","corona tai anjing","Negatif"
"1547","depok tu kasus aneh anjir dri dulu dari mulai babi ngepet keranda terbang begal kasus corona pertama dan pocong keliling","Negatif"
"1548","corona dijadiin ladang duit tu bener ada ","Negatif"
"1549","cape w ma corona ga kelar","Negatif"
"1550","corona keparaaaat oknum ilmu dan mafia farmasi sangat konl","Negatif"
"1551","gag percaya corona ada tapi percaya bangat kalau babi ngepet itu beneran another level of stupid ","Negatif"
"1552","sblm corona cenderung extrovert ambivert setelah corona jadi introvert parah dan gatau bisa balik lg ato ga ","Negatif"
"1553","kapan kelar corona cape ga sih hidup gin aja apalagi lagi corona gin","Negatif"
"1554","corona anjing kapan ilang sih","Negatif"
"1555","jadi gak heran kalau mereka kena tsunami corona karna emang mereka rata rata emang gak peduli sama bersih itu udh bentul dari sana nya si ada yg bersih paling ya org org kota yg sadar lebih ga bisa harap","Negatif"
"1556","bukber yang aman mana bukber situ aman g heh cileuh curut lu pikir corona pilihpilih tempat ya nama kerumun g aman atuh wahai jamaah gokar lebih resiko tular corona","Negatif"
"1557","corona kaga ilangilang malah akal sehat yang ilang","Negatif"
"1558","corona sudah tahun lebih masyarakat mulai tahu pola serang virus ini harus untuk masalah mudik tidak perlu larang pemerintah hak jembatan temu orang anak kepada orang tua yang belum tentu tahun sekal","Negatif"
"1559","corona cepetan kek minggat gue capek miskin ","Negatif"
"1560","gue umur pertama kali ngerasa stress ya thn lalu krn masalah uang keluarga akibat corona anjirrrrr sejak itu gue sadar kalo uang adalah segala gue yakin kok gue bakal kuat kerja dalam tekan gak bakal cengeng gue krn udh ngerasain belas hidup yg lebih parah","Negatif"
"1561","bilang corona tapi malah jalanjalan where the fuck is your brain slut","Negatif"
"1562","corona bgstttt gue blm nonton konser izone langsung udh bubar ajeee","Negatif"
"1563","sama seperti di indonesia apakah msh tetap paksa mudik saat pemerintah usaha untuk nek dan selamat rakyatnyamasih saja ada yang egois tidak taat prokes jika kena corona yang selamat siapa hukummatimunarmanteroris ","Negatif"
"1564","di smrg corona mulai naik lg salah satu cluster takjiah yg kampung bisa smpe kasus positif baru dan cluster kantor pemda yg masih tinggi walopun udh pd dvaksin smua dan juga cluster bukber ya allah kpan lah reda ni klo kek gin trus bisa ga mudik smpe n kapan","Negatif"
"1565","belum pilkada berita corona pun hilang dan meski ada berita corona pasti anggap angka kasus sudah turun gilir hari raya idul fitri natal nyepi waisakeh berita corona muncul dengan cover yg lebih takut dan angka kasus yg di naik aku cinta neger ini","Negatif"
"1566","negatif corona positif gila","Negatif"
"1567","dulu tuh gua ngerti banget yang nama lapor uang semenjak corona dan lulus buyar semua tuh ajar ","Negatif"
"1568","gak ada outing utk kian kali corona nyusahin orang ajeeee","Negatif"
"1569","kesel baca dari awal greget gua pas tau warga india tengah roket case covid di india tapi warga tetap diijinkan masuk indo ","Negatif"
"1570","benci bgt gw sama corona","Negatif"
"1571","baru aja agak baik dari corona udah liat berita aneh aneh dari india ","Negatif"
"1572","sama babi ngepet percaya sama corona engga hadeh ","Negatif"
"1573","jangak rapid tes ada corona aja gapercaya aku ","Negatif"
"1574","di daerah gue masih bnyk bgt org yg gapake masker rasa pngen nempelin paksa masker‚ ke muka mereka dari awal rame corona juga bnyk yg gapeduli ini malah ada yg udh kebal pula gimana mau selesai klo gin","Negatif"
"1575","virus corona yg dari india aja udah masuk ke indo looh kenapa masih pada ngumpul sih pada kuat apa gimana ya heran","Negatif"
"1576","dari pertama belum breakout sampe breakout aja uda bisa nebak pemerintah indo kek gimana nanganinnya dari statement orang indo suka mas kucing jadi corona gabisa masuk sampe larang mudik bagi warga indo tapi turis asing masih bisa masuk indo canda trus nih ","Negatif"
"1577","kalo nurutin corona gabakal kelar kelarsekarang bisa lihat gerak masyarakat sudah seperti ada normal dan tidak ada masalah maka harap tinggal di pemerintah berani ga buka bidang didik tinggi soal sd smp smak aja sudah pada masuk ","Negatif"
"1578","ya allah udah bosen bgt sm corona ini","Negatif"
"1579","uang bansos uang subsidi corona uang ini itu semuaaa ambil nih dah ngotak lagi emang korup pemerintah indo kapan dah ada pemimpin berani tegas sama nih para koruptor semua koruptor ya sampe di instansi kecil sekolah kantor polisi semua itu pengaruh","Negatif"
"1580","susah emg klo jdi mahasiswa angkat corona salah dikit pasti kating ini efek domino dari online","Negatif"
"1581","abis duit buat swab swab swab corona cepet ilang dong","Negatif"
"1582","emang corona bisa bedain kerumun ucl sama pramusim pinter bat ngomong emg wkwkwkkw ","Negatif"
"1583","bukan karena corona tp karna pemerintahnya aja kek kontol","Negatif"
"1584","lebaran kemaren cuma aku sm ibu sm adekksi ayah udah skip dulu karna ga bisa mudikklakok sekarang skip lagi ga mudik lagi gila emang corona kontol ni","Negatif"
"1585","lagi corona harus kerkommana males keluar rumah","Negatif"
"1586","sok gak pecaya corona bapak mamak lu panas demam paru sakit juga jantung lu pada","Negatif"
"1587","kenapa orang‚ pada neng bukber tapi aku ga ada semangat buat bukber samsek yak kek males aja gitu keluar rumah krn masih corona ","Negatif"
"1588","lg bengong eh baru inget nanti muka gue ga pajang di lobby sekolah aaaahhh corona lo musnahin semua wishlist ptn gua tahun ini","Negatif"
